"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2008-Q2","T2-2008",73.308,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2008-Q1","T1-2008",72.738,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2008-Q4","T4-2008",68.26,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2008-Q3","T3-2008",80.683,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2009","2009",62.595,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2009-Q1","T1-2009",68.643,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2009-Q2","T2-2009",57.118,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2009-Q4","T4-2009",64.586,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2009-Q3","T3-2009",60.034,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2010","2010",57.982,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2010-Q2","T2-2010",53.52,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2010-Q1","T1-2010",57.081,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2010-Q4","T4-2010",64.5,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2010-Q3","T3-2010",56.826,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2011","2011",53.726,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2011-Q1","T1-2011",55.639,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2011-Q2","T2-2011",51.994,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2011-Q4","T4-2011",50.377,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2011-Q3","T3-2011",56.892,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2012","2012",41.296,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2012-Q2","T2-2012",36.86,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2012-Q1","T1-2012",46.269,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2012-Q4","T4-2012",38.314,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2012-Q3","T3-2012",43.743,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2013","2013",38.873,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2013-Q1","T1-2013",40.465,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2013-Q2","T2-2013",32.628,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2013-Q4","T4-2013",41.29,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2013-Q3","T3-2013",41.109,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2014","2014",39.83,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2014-Q2","T2-2014",41.765,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2014-Q1","T1-2014",36.951,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2014-Q4","T4-2014",39.446,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2014-Q3","T3-2014",41.156,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2015","2015",33.868,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2015-Q1","T1-2015",39.723,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2015-Q2","T2-2015",36.053,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2015-Q4","T4-2015",32.369,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2015-Q3","T3-2015",27.325,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2016","2016",34.297,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2016-Q2","T2-2016",37.746,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2016-Q1","T1-2016",31.671,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2016-Q4","T4-2016",34.388,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2016-Q3","T3-2016",33.382,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2017","2017",30.478,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2017-Q1","T1-2017",30.495,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2017-Q2","T2-2017",29.213,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2017-Q4","T4-2017",32.777,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2017-Q3","T3-2017",29.428,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2018-Q2","T2-2018",26.555,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2018-Q1","T1-2018",26.928,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2018-Q3","T3-2018",28.819,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2004","2004",526.408,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2004-Q2","T2-2004",541.696,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2004-Q1","T1-2004",550.302,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2004-Q4","T4-2004",507.573,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2004-Q3","T3-2004",506.062,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2005","2005",502.107,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2005-Q1","T1-2005",507.041,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2005-Q2","T2-2005",502.201,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2005-Q4","T4-2005",487.601,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2005-Q3","T3-2005",511.584,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2006","2006",484.293,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2006-Q2","T2-2006",481.411,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2006-Q1","T1-2006",481.606,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2006-Q4","T4-2006",484.254,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2006-Q3","T3-2006",489.901,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2007","2007",466.843,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2007-Q1","T1-2007",479.802,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2007-Q2","T2-2007",464.72,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2007-Q4","T4-2007",450.344,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2007-Q3","T3-2007",472.508,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2008","2008",443.19,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2008-Q2","T2-2008",459.004,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2008-Q1","T1-2008",456.924,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2008-Q4","T4-2008",421.881,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2008-Q3","T3-2008",434.952,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2009","2009",417.112,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2009-Q1","T1-2009",443.908,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2009-Q2","T2-2009",434.857,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2009-Q4","T4-2009",399.24,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2009-Q3","T3-2009",390.443,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2010","2010",405.76,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2010-Q2","T2-2010",417.494,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2010-Q1","T1-2010",418.74,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2010-Q4","T4-2010",386.999,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2010-Q3","T3-2010",399.807,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2011","2011",384.193,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2011-Q1","T1-2011",386.336,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2011-Q2","T2-2011",381.011,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2011-Q4","T4-2011",382.156,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2011-Q3","T3-2011",387.269,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2012","2012",368.602,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2012-Q2","T2-2012",374.793,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2012-Q1","T1-2012",372.313,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2012-Q4","T4-2012",357.357,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2012-Q3","T3-2012",369.946,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2013","2013",356.768,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2013-Q1","T1-2013",360.538,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2013-Q2","T2-2013",369,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2013-Q4","T4-2013",350.628,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2013-Q3","T3-2013",346.905,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2014","2014",341.413,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2014-Q2","T2-2014",342.229,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2014-Q1","T1-2014",349.198,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2014-Q4","T4-2014",333.013,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2014-Q3","T3-2014",341.211,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2015","2015",333.482,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2015-Q1","T1-2015",327.433,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2015-Q2","T2-2015",333.093,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2015-Q4","T4-2015",332.371,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2015-Q3","T3-2015",341.03,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2016","2016",328.372,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2016-Q2","T2-2016",318.315,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2016-Q1","T1-2016",330.14,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2016-Q4","T4-2016",338.487,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2016-Q3","T3-2016",326.547,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2017","2017",307.188,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2017-Q1","T1-2017",317.819,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2017-Q2","T2-2017",305.853,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2017-Q4","T4-2017",302.078,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2017-Q3","T3-2017",303.002,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2018-Q2","T2-2018",288.193,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2018-Q1","T1-2018",286.202,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","TOTAL","totale","2018-Q3","T3-2018",301.927,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2004","2004",40.947,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2004-Q2","T2-2004",46.628,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2004-Q1","T1-2004",40.423,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2004-Q4","T4-2004",33.705,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2004-Q3","T3-2004",43.032,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2005","2005",37.081,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2005-Q1","T1-2005",30.324,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2005-Q2","T2-2005",36.913,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2005-Q4","T4-2005",39.586,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2005-Q3","T3-2005",41.5,,
